ano;Cod_Mun;n_fam_rua;pes_rf_ate_meio_sm;pes_insc_cadun;perc_rf_ate_meio_sm;Pes_PBF;Fam_PBF;MapSeq;F_CAD_EP;Fam_Aux;Fam_PBF_Aux;Fam_PBF_2;MapSeq_Aux;PCD_BPC;Ido_BPC;Pop_65_mais;Pop_2020;65_menos_Idoso_BPC
2019;3536406;1;3087;3530;87,5;1844.1666666666667;611.5;2.0;624.1666666666666;;611.5;;;86.66666666666667;39.75;694.0;7146.0;654.25
2020;3536406;1;3093;3520;87,9;1676.1666666666667;553.0;2.0;609.5;;553.0;;;83.91666666666667;44.416666666666664;694.0;7146.0;649.5833333333334
2018;3536505;18;18998;24342;78;10451.5;3471.8333333333335;3.3333333333333335;3330.5833333333335;;3471.8333333333335;;;345.0833333333333;537.6666666666666;8163.0;105037.0;7625.333333333333
2019;3536505;31;17751;22611;78,5;9321.25;3179.0833333333335;4.0;3432.8333333333335;;3179.0833333333335;;;359.9166666666667;551.0833333333334;8163.0;105037.0;7611.916666666667
2020;3536505;33;15854;19332;82;8112.083333333333;2720.0;4.0;3456.3333333333335;;2720.0;;;350.4166666666667;581.25;8163.0;105037.0;7581.75
2018;3536570;1;733;850;86,2;349.8333333333333;112.83333333333333;3.0;104.66666666666667;;112.83333333333333;;;17.833333333333332;5.75;241.0;1769.0;235.25
2019;3536570;0;770;992;77,6;353.0833333333333;119.91666666666667;2.5833333333333335;112.0;;119.91666666666667;;;18.833333333333332;6.083333333333333;241.0;1769.0;234.91666666666666
2020;3536570;0;808;994;81,3;280.0;95.5;3.0;124.83333333333333;;95.5;;;16.916666666666668;6.0;241.0;1769.0;235.0
2018;3536604;0;1913;2440;78,4;1154.0833333333333;442.9166666666667;3.0;256.9166666666667;;442.9166666666667;;;142.25;112.91666666666667;999.0;8521.0;886.0833333333334
2019;3536604;0;2117;2719;77,9;1200.8333333333333;463.4166666666667;3.0;224.33333333333334;;463.4166666666667;;;142.16666666666666;120.33333333333333;999.0;8521.0;878.6666666666666
2020;3536604;0;2107;2663;79,1;1227.5833333333333;462.75;3.0;198.91666666666666;;462.75;;;145.25;127.08333333333333;999.0;8521.0;871.9166666666666
2018;3536703;19;8860;10230;86,6;5397.666666666667;1647.9166666666667;3.0;1246.0;;1647.9166666666667;;;455.8333333333333;311.8333333333333;4504.0;45570.0;4192.166666666667
2019;3536703;23;9352;11343;82,4;5325.166666666667;1716.5;3.0;1467.0833333333333;;1716.5;;;464.0833333333333;310.0833333333333;4504.0;45570.0;4193.916666666667
2020;3536703;24;9017;10871;82,9;5190.5;1672.0;3.0833333333333335;1512.6666666666667;;1672.0;;;451.0;310.9166666666667;4504.0;45570.0;4193.083333333333
2018;3536802;0;1666;1927;86,5;991.4166666666666;299.4166666666667;3.0;256.0;;299.4166666666667;;;71.83333333333333;29.583333333333332;842.0;5964.0;812.4166666666666
2019;3536802;0;1489;1772;84;897.0833333333334;280.6666666666667;3.0;270.9166666666667;;280.6666666666667;;;76.08333333333333;30.25;842.0;5964.0;811.75
2020;3536802;0;1487;1740;85,5;864.1666666666666;272.75;3.0;267.8333333333333;;272.75;;;76.08333333333333;28.5;842.0;5964.0;813.5
2018;3536901;0;566;1182;47,9;142.25;44.0;4.0;23.916666666666668;;44.0;;;36.25;9.5;421.0;2422.0;411.5
2019;3536901;0;565;1153;49;90.83333333333333;26.75;4.0;20.0;;26.75;;;35.083333333333336;9.416666666666666;421.0;2422.0;411.5833333333333
2020;3536901;0;547;1017;53,8;126.25;41.583333333333336;4.0;34.416666666666664;;41.583333333333336;;;29.916666666666668;11.0;421.0;2422.0;410.0
2018;3537008;5;4542;5069;89,6;3062.5833333333335;1007.8333333333334;3.0;970.1666666666666;;1007.8333333333334;;;198.25;81.75;1751.0;16279.0;1669.25
2019;3537008;9;4639;5307;87,4;3079.8333333333335;1045.75;3.0;1115.25;;1045.75;;;199.5;79.66666666666667;1751.0;16279.0;1671.3333333333333
2020;3537008;8;4634;5235;88,5;2827.8333333333335;965.25;3.0;1205.1666666666667;;965.25;;;194.83333333333334;79.16666666666667;1751.0;16279.0;1671.8333333333333
2018;3537107;30;5796;8963;64,7;3025.5833333333335;1091.25;4.0;981.3333333333334;;1091.25;;;205.91666666666666;232.83333333333334;4722.0;46548.0;4489.166666666667
2019;3537107;28;6404;9988;64,1;3236.5833333333335;1272.5833333333333;4.0;1414.3333333333333;;1272.5833333333333;;;219.33333333333334;238.5;4722.0;46548.0;4483.5
2020;3537107;38;7865;11655;67,5;2815.6666666666665;1088.8333333333333;4.0;1697.1666666666667;;1088.8333333333333;;;219.0;251.08333333333334;4722.0;46548.0;4470.916666666667
2018;3537156;0;848;1165;72,8;311.8333333333333;100.66666666666667;3.75;99.5;;100.66666666666667;;;33.833333333333336;12.666666666666666;391.0;3010.0;378.3333333333333
2019;3537156;0;771;1162;66,4;253.91666666666666;79.66666666666667;4.0;71.75;;79.66666666666667;;;33.333333333333336;12.833333333333334;391.0;3010.0;378.1666666666667
2020;3537156;0;761;1078;70,6;276.1666666666667;85.75;4.0;80.16666666666667;;85.75;;;33.083333333333336;13.75;391.0;3010.0;377.25
2018;3537206;10;4531;5129;88,3;3057.0833333333335;942.75;2.0;882.9166666666666;;942.75;;;164.91666666666666;192.0;1289.0;10977.0;1097.0
2019;3537206;9;4505;5210;86,5;2885.8333333333335;888.9166666666666;2.0;905.25;;888.9166666666666;;;163.41666666666666;187.25;1289.0;10977.0;1101.75
2020;3537206;7;4446;5114;86,9;2910.75;893.5833333333334;2.0;872.4166666666666;;893.5833333333334;;;157.66666666666666;190.83333333333334;1289.0;10977.0;1098.1666666666667
2018;3537305;54;8858;11019;80,4;5145.083333333333;1685.3333333333333;4.0;1341.75;;1685.3333333333333;;;686.0833333333334;428.75;8050.0;60774.0;7621.25
2019;3537305;78;9362;11570;80,9;5034.333333333333;1666.0833333333333;4.0;1450.9166666666667;;1666.0833333333333;;;680.6666666666666;422.6666666666667;8050.0;60774.0;7627.333333333333
2020;3537305;85;9288;11171;83,1;5397.166666666667;1814.9166666666667;4.0;1625.6666666666667;;1814.9166666666667;;;673.0833333333334;421.25;8050.0;60774.0;7628.75
2018;3537404;10;3774;4956;76,2;1708.5833333333333;512.6666666666666;4.0;340.9166666666667;;512.6666666666666;;;358.8333333333333;294.25;3217.0;25391.0;2922.75
2019;3537404;14;4131;5316;77,7;1822.5833333333333;544.3333333333334;4.0;406.9166666666667;;544.3333333333334;;;347.6666666666667;286.6666666666667;3217.0;25391.0;2930.3333333333335
2020;3537404;18;4074;5136;79,3;2139.8333333333335;681.1666666666666;4.0;455.6666666666667;;681.1666666666666;;;338.5;279.0;3217.0;25391.0;2938.0
2018;3537503;2;1956;2439;80,2;822.9166666666666;207.16666666666666;4.0;100.25;;207.16666666666666;;;56.666666666666664;33.583333333333336;992.0;8428.0;958.4166666666666
2019;3537503;2;1918;2431;78,9;776.3333333333334;190.75;4.0;94.58333333333333;;190.75;;;52.5;30.833333333333332;992.0;8428.0;961.1666666666666
2020;3537503;2;1981;2473;80,1;768.6666666666666;190.75;4.0;103.41666666666667;;190.75;;;46.666666666666664;31.833333333333332;992.0;8428.0;960.1666666666666
2018;3537602;95;24806;28326;87,6;17038.916666666668;5902.25;2.0;5720.25;;5902.25;;;1051.6666666666667;1725.5;8109.0;66201.0;6383.5
2019;3537602;125;25236;29647;85,1;15987.583333333334;5664.583333333333;2.0;5404.333333333333;;5664.583333333333;;;1087.75;1762.3333333333333;8109.0;66201.0;6346.666666666667
2020;3537602;138;24366;28431;85,7;14346.166666666666;4940.25;2.0;5123.416666666667;;4940.25;;;1115.25;1856.0;8109.0;66201.0;6253.0
2018;3537701;0;1173;2177;53,9;347.8333333333333;103.75;4.0;36.5;;103.75;;;80.41666666666667;17.25;723.0;5891.0;705.75
2019;3537701;1;1281;2162;59,3;342.0;98.25;4.0;47.416666666666664;;98.25;;;74.33333333333333;16.583333333333332;723.0;5891.0;706.4166666666666
2020;3537701;3;1405;2183;64,4;405.9166666666667;114.75;4.0;58.416666666666664;;114.75;;;71.91666666666667;17.083333333333332;723.0;5891.0;705.9166666666666
2018;3537800;31;11322;13543;83,6;5804.666666666667;1682.75;3.8333333333333335;925.8333333333334;;1682.75;;;576.4166666666666;591.1666666666666;5999.0;53536.0;5407.833333333333
2019;3537800;40;12069;14618;82,6;6100.333333333333;1891.8333333333333;3.0;1539.1666666666667;;1891.8333333333333;;;582.0833333333334;627.5;5999.0;53536.0;5371.5
2020;3537800;44;12006;13987;85,8;6986.666666666667;2231.25;3.0;1907.6666666666667;;2231.25;;;580.3333333333334;645.75;5999.0;53536.0;5353.25
2018;3537909;3;6147;7474;82,2;3113.75;829.3333333333334;4.0;353.9166666666667;;829.3333333333334;;;294.4166666666667;215.16666666666666;2943.0;28221.0;2727.8333333333335
2019;3537909;5;6213;7802;79,6;2893.75;783.5833333333334;4.0;383.9166666666667;;783.5833333333334;;;305.1666666666667;208.91666666666666;2943.0;28221.0;2734.0833333333335
2020;3537909;6;6209;7776;79,8;2937.1666666666665;811.5;4.0;386.5833333333333;;811.5;;;305.5;198.83333333333334;2943.0;28221.0;2744.1666666666665
2018;3538006;43;38161;44291;86,2;23445.916666666668;7111.416666666667;3.0;5790.0;;7111.416666666667;;;1671.25;1607.0833333333333;15804.0;163611.0;14196.916666666666
2019;3538006;70;39077;46252;84,5;22445.5;7086.25;3.0;6689.916666666667;;7086.25;;;1643.6666666666667;1635.9166666666667;15804.0;163611.0;14168.083333333334
2020;3538006;91;39701;46228;85,9;22077.333333333332;7082.583333333333;3.0;7548.833333333333;;7082.583333333333;;;1645.9166666666667;1760.1666666666667;15804.0;163611.0;14043.833333333334
2018;3538105;0;2120;2811;75,4;1083.5833333333333;324.0833333333333;4.0;256.5833333333333;;324.0833333333333;;;132.83333333333334;101.33333333333333;2094.0;16255.0;1992.6666666666667
2019;3538105;1;2151;2968;72,5;1062.8333333333333;336.25;4.0;291.0833333333333;;336.25;;;133.66666666666666;99.66666666666667;2094.0;16255.0;1994.3333333333333
2020;3538105;1;2141;2990;71,6;1093.6666666666667;344.0;4.0;297.1666666666667;;344.0;;;132.08333333333334;100.5;2094.0;16255.0;1993.5
2018;3538204;2;3744;4787;78,2;2090.8333333333335;627.9166666666666;3.0;438.0833333333333;;627.9166666666666;;;93.41666666666667;97.16666666666667;2029.0;14755.0;1931.8333333333333
2019;3538204;3;3556;4730;75,2;1760.0;538.5;3.3333333333333335;381.0833333333333;;538.5;;;94.91666666666667;101.83333333333333;2029.0;14755.0;1927.1666666666667
2020;3538204;3;3482;4528;76,9;1676.3333333333333;513.9166666666666;3.25;377.5833333333333;;513.9166666666666;;;93.66666666666667;114.58333333333333;2029.0;14755.0;1914.4166666666667
2018;3538303;0;1197;1455;82,3;672.25;235.75;3.0;238.41666666666666;;235.75;;;40.333333333333336;7.0;487.0;3535.0;480.0
2019;3538303;0;1242;1562;79,5;626.0833333333334;213.5;3.0;189.5;;213.5;;;40.583333333333336;7.0;487.0;3535.0;480.0
2020;3538303;0;1277;1550;82,4;642.5833333333334;211.75;3.0;196.75;;211.75;;;44.166666666666664;6.833333333333333;487.0;3535.0;480.1666666666667
2018;3538501;1;3790;4539;83,5;2008.5;594.8333333333334;3.0;387.5833333333333;;594.8333333333334;;;86.66666666666667;81.33333333333333;1817.0;13647.0;1735.6666666666667
2019;3538501;2;3715;4524;82,1;1860.75;550.6666666666666;3.0;396.0833333333333;;550.6666666666666;;;86.33333333333333;86.75;1817.0;13647.0;1730.25
2020;3538501;2;3657;4394;83,2;1989.4166666666667;608.1666666666666;3.0;432.4166666666667;;608.1666666666666;;;82.33333333333333;93.83333333333333;1817.0;13647.0;1723.1666666666667
2018;3538600;9;6104;7130;85,6;3663.1666666666665;1101.5833333333333;3.0;745.25;;1101.5833333333333;;;215.58333333333334;260.25;3054.0;26287.0;2793.75
2019;3538600;14;6017;7150;84,2;3548.0;1106.5833333333333;3.0;831.8333333333334;;1106.5833333333333;;;224.83333333333334;270.1666666666667;3054.0;26287.0;2783.8333333333335
2020;3538600;20;5942;7012;84,7;3603.4166666666665;1123.5833333333333;3.0;852.3333333333334;;1123.5833333333333;;;222.58333333333334;281.0833333333333;3054.0;26287.0;2772.9166666666665
2018;3538709;288;55415;71561;77,4;29850.0;9760.166666666666;4.0;8282.75;;9760.166666666666;;;2575.6666666666665;2547.3333333333335;44408.0;389873.0;41860.666666666664
2019;3538709;393;57799;75958;76,1;29230.583333333332;9932.416666666666;4.0;9530.0;;9932.416666666666;;;2678.6666666666665;2570.9166666666665;44408.0;389873.0;41837.083333333336
2020;3538709;434;58164;74875;77,7;32023.583333333332;10940.166666666666;4.0;10553.166666666666;;10940.166666666666;;;2699.3333333333335;2656.75;44408.0;389873.0;41751.25
2018;3538808;4;6953;8084;86;4157.416666666667;1281.9166666666667;3.0;1258.25;;1281.9166666666667;;;487.9166666666667;194.25;3782.0;28574.0;3587.75
2019;3538808;4;7032;8385;83,9;3951.3333333333335;1260.1666666666667;3.0;1341.3333333333333;;1260.1666666666667;;;485.0;202.16666666666666;3782.0;28574.0;3579.8333333333335
2020;3538808;5;7203;8463;85,1;3661.1666666666665;1161.75;3.0;1489.0;;1161.75;;;471.5;211.16666666666666;3782.0;28574.0;3570.8333333333335
2018;3538907;5;4107;5262;78,1;2770.0;1028.5833333333333;3.0;1018.0833333333334;;1028.5833333333333;;;331.6666666666667;255.91666666666666;2666.0;23259.0;2410.0833333333335
2019;3538907;10;4142;5394;76,8;2538.0833333333335;948.0;3.0;1006.3333333333334;;948.0;;;334.0;244.66666666666666;2666.0;23259.0;2421.3333333333335
2020;3538907;15;4497;5644;79,7;2575.0833333333335;962.9166666666666;3.0;1170.6666666666667;;962.9166666666666;;;320.0833333333333;235.66666666666666;2666.0;23259.0;2430.3333333333335
2018;3539004;2;1456;1793;81,2;745.6666666666666;233.58333333333334;4.0;195.41666666666666;;233.58333333333334;;;66.83333333333333;66.91666666666667;1535.0;10823.0;1468.0833333333333
2019;3539004;4;1589;2054;77,4;581.5;183.91666666666666;4.0;192.0;;183.91666666666666;;;69.08333333333333;62.583333333333336;1535.0;10823.0;1472.4166666666667
2020;3539004;4;1610;2022;79,6;739.0;228.0;4.0;204.91666666666666;;228.0;;;70.25;63.25;1535.0;10823.0;1471.75
2018;3539103;3;4592;5048;91;2931.9166666666665;859.8333333333334;3.0;1199.6666666666667;;859.8333333333334;;;86.33333333333333;89.33333333333333;1222.0;18851.0;1132.6666666666667
2019;3539103;3;5206;5863;88,8;3117.0;931.0;3.0;1021.0833333333334;;931.0;;;82.91666666666667;89.58333333333333;1222.0;18851.0;1132.4166666666667
2020;3539103;3;5731;6373;89,9;3505.0833333333335;1066.9166666666667;3.0;1241.9166666666667;;1066.9166666666667;;;74.83333333333333;99.25;1222.0;18851.0;1122.75
2018;3539202;0;4358;5709;76,3;1867.3333333333333;581.75;4.0;326.1666666666667;;581.75;;;246.5;205.16666666666666;2951.0;27213.0;2745.8333333333335
2019;3539202;4;3825;4964;77,1;1734.8333333333333;548.6666666666666;4.0;325.8333333333333;;548.6666666666666;;;243.75;197.5;2951.0;27213.0;2753.5
2020;3539202;5;3953;5029;78,6;1766.4166666666667;570.3333333333334;4.0;322.8333333333333;;570.3333333333334;;;240.16666666666666;191.83333333333334;2951.0;27213.0;2759.1666666666665
2018;3539301;69;8272;10607;78;4014.0;1173.5;4.0;652.6666666666666;;1173.5;;;603.1666666666666;414.6666666666667;9371.0;73706.0;8956.333333333334
2019;3539301;85;8456;11192;75,6;3834.3333333333335;1185.25;4.0;914.0833333333334;;1185.25;;;594.25;409.0833333333333;9371.0;73706.0;8961.916666666666
2020;3539301;91;8506;11143;76,3;4350.666666666667;1381.0833333333333;4.0;1141.4166666666667;;1381.0833333333333;;;589.75;415.0;9371.0;73706.0;8956.0
2018;3539400;3;2323;3062;75,9;1087.25;316.25;4.0;205.0;;316.25;;;100.66666666666667;85.41666666666667;1636.0;13213.0;1550.5833333333333
2019;3539400;4;2390;3160;75,6;964.0833333333334;293.4166666666667;4.0;227.5;;293.4166666666667;;;101.41666666666667;89.75;1636.0;13213.0;1546.25
2020;3539400;6;2225;2887;77,1;998.5;294.6666666666667;4.0;244.33333333333334;;294.6666666666667;;;96.08333333333333;95.75;1636.0;13213.0;1540.25
2018;3539509;1;7078;8198;86,3;4506.75;1462.8333333333333;3.0;1219.5833333333333;;1462.8333333333333;;;321.4166666666667;201.83333333333334;3228.0;38584.0;3026.1666666666665
2019;3539509;4;7148;8551;83,6;4198.75;1397.4166666666667;3.0;1260.8333333333333;;1397.4166666666667;;;319.25;200.75;3228.0;38584.0;3027.25
2020;3539509;5;7111;8487;83,8;4655.916666666667;1542.1666666666667;3.0833333333333335;1340.0833333333333;;1542.1666666666667;;;309.5833333333333;195.66666666666666;3228.0;38584.0;3032.3333333333335
2018;3539608;1;1426;1941;73,5;611.5833333333334;181.75;3.3333333333333335;133.91666666666666;;181.75;;;57.166666666666664;12.833333333333334;465.0;5167.0;452.1666666666667
2019;3539608;1;1399;1904;73,5;617.1666666666666;190.75;3.0;170.25;;190.75;;;58.083333333333336;13.166666666666666;465.0;5167.0;451.8333333333333
2020;3539608;1;1367;1800;75,9;673.1666666666666;213.75;3.0833333333333335;194.58333333333334;;213.75;;;61.083333333333336;14.083333333333334;465.0;5167.0;450.9166666666667
2018;3539707;1;1414;1694;83,5;877.4166666666666;298.3333333333333;2.0;304.0;;298.3333333333333;;;44.583333333333336;30.25;395.0;3501.0;364.75
2019;3539707;1;1365;1646;82,9;847.9166666666666;299.8333333333333;2.0;315.0833333333333;;299.8333333333333;;;39.083333333333336;29.25;395.0;3501.0;365.75
2020;3539707;1;1270;1511;84,1;749.5;263.0833333333333;2.0;327.0;;263.0833333333333;;;31.416666666666668;21.833333333333332;395.0;3501.0;373.1666666666667
2018;3539806;103;30476;35978;84,7;19296.666666666668;6444.5;3.0;6450.833333333333;;6444.5;;;756.6666666666666;786.0;9759.0;115538.0;8973.0
2019;3539806;148;31582;38445;82,1;19212.333333333332;6703.416666666667;3.0;7439.75;;6703.416666666667;;;769.6666666666666;840.6666666666666;9759.0;115538.0;8918.333333333334
2020;3539806;204;34193;40553;84,3;17860.583333333332;6160.166666666667;3.0;8655.833333333334;;6160.166666666667;;;776.5;909.0833333333334;9759.0;115538.0;8849.916666666666
2018;3539905;1;1534;2209;69,4;871.0;291.25;3.0;282.6666666666667;;291.25;;;42.25;32.583333333333336;824.0;5667.0;791.4166666666666
2019;3539905;1;1512;2231;67,8;786.3333333333334;269.5;3.0;253.0;;269.5;;;43.666666666666664;31.166666666666668;824.0;5667.0;792.8333333333334
2020;3539905;1;1527;2212;69;697.5833333333334;232.25;3.0;243.25;;232.25;;;42.666666666666664;28.083333333333332;824.0;5667.0;795.9166666666666
2018;3540002;2;3867;5965;64,8;1465.25;441.8333333333333;4.0;239.08333333333334;;441.8333333333333;;;181.75;189.25;2563.0;21282.0;2373.75
2019;3540002;4;3738;6041;61,9;1287.0;395.5;4.0;209.08333333333334;;395.5;;;183.83333333333334;186.25;2563.0;21282.0;2376.75
2020;3540002;4;3708;5697;65,1;1379.9166666666667;439.1666666666667;4.0;226.75;;439.1666666666667;;;181.91666666666666;200.33333333333334;2563.0;21282.0;2362.6666666666665
2018;3540101;0;779;933;83,5;503.5833333333333;160.5;3.0;165.91666666666666;;160.5;;;51.75;41.666666666666664;544.0;3351.0;502.3333333333333
2019;3540101;0;751;919;81,7;425.3333333333333;136.08333333333334;3.3333333333333335;148.66666666666666;;136.08333333333334;;;50.083333333333336;41.166666666666664;544.0;3351.0;502.8333333333333
2020;3540101;0;723;892;81,1;445.75;142.66666666666666;3.25;137.0;;142.66666666666666;;;49.416666666666664;39.75;544.0;3351.0;504.25
2018;3540200;23;8116;9729;83,4;4638.166666666667;1467.75;4.0;941.25;;1467.75;;;346.9166666666667;198.41666666666666;2899.0;49283.0;2700.5833333333335
2019;3540200;29;7773;9517;81,7;4272.666666666667;1392.0;4.0;968.6666666666666;;1392.0;;;338.3333333333333;191.33333333333334;2899.0;49283.0;2707.6666666666665
2020;3540200;39;7693;9286;82,8;4457.75;1465.4166666666667;4.0;1067.1666666666667;;1465.4166666666667;;;326.0833333333333;186.5;2899.0;49283.0;2712.5
2018;3540259;1;1458;1995;73,1;686.1666666666666;201.0;3.0;118.5;;201.0;;;41.25;11.166666666666666;475.0;4487.0;463.8333333333333
2019;3540259;0;1461;2007;72,8;568.5833333333334;159.08333333333334;3.5;89.25;;159.08333333333334;;;43.0;10.0;475.0;4487.0;465.0
2020;3540259;2;1490;1972;75,6;594.9166666666666;166.83333333333334;3.25;120.75;;166.83333333333334;;;38.416666666666664;7.166666666666667;475.0;4487.0;467.8333333333333
2018;3540309;0;617;1056;58,4;275.5;100.58333333333333;3.1666666666666665;92.33333333333333;;100.58333333333333;;;36.166666666666664;28.5;376.0;2528.0;347.5
2019;3540309;0;682;1101;61,9;258.1666666666667;95.41666666666667;3.3333333333333335;101.16666666666667;;95.41666666666667;;;35.75;24.25;376.0;2528.0;351.75
2020;3540309;0;726;1112;65,3;262.5833333333333;97.5;3.25;124.58333333333333;;97.5;;;31.333333333333332;20.083333333333332;376.0;2528.0;355.9166666666667
2018;3540408;0;1350;1848;73,1;805.0833333333334;281.4166666666667;3.0;289.5833333333333;;281.4166666666667;;;67.66666666666667;27.916666666666668;642.0;3995.0;614.0833333333334
