ano;cod_ibge;pes_rf_ate_meio_sm;pes_insc_cadun;perc_rf_ate_meio_sm
2014;3535705;1539;1770;86,9
2014;3535804;8091;8401;96,3
2014;3535903;2151;2439;88,2
2014;3536000;5394;5731;94,1
2014;3536109;2037;2331;87,4
2014;3536208;6965;7583;91,9
2014;3536257;888;1106;80,3
2014;3536307;4846;5931;81,7
2014;3536406;4455;4969;89,7
2014;3536505;17126;21427;79,9
2014;3536570;1059;1142;92,7
2014;3536604;3085;3746;82,4
2014;3536703;15196;16710;90,9
2014;3536802;2430;2528;96,1
2014;3536901;1201;1553;77,3
2014;3537008;7292;7998;91,2
2014;3537107;6554;9555;68,6
2014;3537156;1321;1489;88,7
2014;3537206;6349;6845;92,8
2014;3537305;12300;14610;84,2
2014;3537404;6124;7132;85,9
2014;3537503;2488;2956;84,2
2014;3537602;22004;24737;89
2014;3537701;1810;2622;69
2014;3537800;20566;21839;94,2
2014;3537909;5752;6501;88,5
2014;3538006;43178;49569;87,1
2014;3538105;3681;4075;90,3
2014;3538204;4470;4733;94,4
2014;3538303;1924;2254;85,4
2014;3538501;6098;6355;96
2014;3538600;7245;8356;86,7
2014;3538709;61797;75444;81,9
2014;3538808;6970;7700;90,5
2014;3538907;5573;6925;80,5
2014;3539004;3026;3722;81,3
2014;3539103;7466;7755;96,3
2014;3539202;5664;7119;79,6
2014;3539301;13382;15091;88,7
2014;3539400;4499;5031;89,4
2014;3539509;11562;12140;95,2
2014;3539608;1685;2008;83,9
2014;3539707;1545;1653;93,5
2014;3539806;40871;45314;90,2
2014;3539905;1528;1634;93,5
2014;3540002;4743;6092;77,9
2014;3540101;1190;1278;93,1
2014;3540200;12773;14021;91,1
2014;3540259;2808;3241;86,6
2014;3540309;1460;1778;82,1
2014;3540408;1901;2261;84,1
2014;3540507;3268;3546;92,2
2014;3540606;13380;16899;79,2
2014;3540705;10798;12002;90
2014;3540754;8401;8601;97,7
2014;3540804;4837;6047;80
2014;3540853;808;886;91,2
2014;3540903;3842;3964;96,9
2014;3541000;55048;60138;91,5
2014;3541059;2774;3045;91,1
2014;3541109;2209;2444;90,4
2014;3541208;4499;5331;84,4
2014;3541307;15424;17716;87,1
2014;3541406;45117;63473;71,1
2014;3541505;11186;13043;85,8
2014;3541604;12363;13622;90,8
2014;3541653;1441;1550;93
2014;3541703;4622;5401;85,6
2014;3541802;1574;1622;97
2014;3541901;5174;5698;90,8
2014;3542008;3086;3532;87,4
2014;3542107;2819;3030;93
2014;3542206;9675;10461;92,5
2014;3542305;2621;2708;96,8
2014;3542404;4236;4950;85,6
2014;3542503;1699;2059;82,5
2014;3542602;22402;23885;93,8
2014;3542701;4034;4314;93,5
2014;3542800;2447;2564;95,4
2014;3542909;4582;4806;95,3
2014;3543006;11488;11735;97,9
2014;3543105;2312;2712;85,3
2014;3543204;2394;2653;90,2
2014;3543238;988;1178;83,9
2014;3543253;3740;4114;90,9
2014;3543303;24135;26384;91,5
2014;3543402;94146;103969;90,6
2014;3543501;3273;3426;95,5
2014;3543600;1349;1577;85,5
2014;3543709;3705;4032;91,9
2014;3543808;3693;4126;89,5
2014;3543907;31374;39019;80,4
2014;3544004;7139;7942;89,9
2014;3544103;18419;20354;90,5
2014;3544202;4459;5133;86,9
2014;3544251;9306;10225;91
2014;3544301;4419;4606;95,9
2014;3544400;1465;1733;84,5
2014;3544509;1079;1527;70,7
2014;3544608;2385;2698;88,4
2014;3544707;1300;1551;83,8
2014;3544806;2257;2430;92,9
2014;3544905;2316;2734;84,7
2014;3545001;8497;8967;94,8
2014;3545100;2336;2507;93,2
2014;3545159;1091;1262;86,5
2014;3545209;18441;25367;72,7
2014;3545308;10368;10787;96,1
2014;3545407;3713;4150;89,5
2014;3545506;1770;1926;91,9
2014;3545605;3513;4458;78,8
2014;3545704;1955;2369;82,5
2014;3545803;24317;28318;85,9
2014;3546009;5773;6202;93,1
2014;3546108;968;1379;70,2
2014;3546207;1352;1491;90,7
2014;3546256;870;969;89,8
2014;3546306;6138;6609;92,9
2014;3546405;12782;14431;88,6
2014;3546504;3026;3245;93,3
2014;3546603;5798;6690;86,7
2014;3546702;4658;5514;84,5
2014;3546801;17464;18556;94,1
2014;3546900;2335;2971;78,6
2014;3547007;2526;3384;74,6
2014;3547106;1713;1914;89,5
2014;3547205;515;614;83,9
2014;3547304;21355;25056;85,2
2014;3547403;708;858;82,5
2014;3547502;7364;8180;90
2014;3547601;6731;7645;88
2014;3547650;627;831;75,5
2014;3547700;7528;8498;88,6
2014;3547809;104699;114119;91,7
2014;3547908;2793;3006;92,9
2014;3548005;5072;5366;94,5
2014;3548054;2468;3082;80,1
2014;3548104;1684;2220;75,9
2014;3548203;3669;3964;92,6
2014;3548302;1317;1476;89,2
2014;3548401;2281;2449;93,1
2014;3548500;41476;50034;82,9
2014;3548609;4175;4412;94,6
2014;3548708;146338;154881;94,5
2014;3548807;10681;13846;77,1
2014;3548906;45108;50420;89,5
2014;3549003;1598;1797;88,9
2014;3549102;14212;21056;67,5
2014;3549201;1335;1552;86
2014;3549250;764;1097;69,6
2014;3549300;789;910;86,7
2014;3549409;6630;8111;81,7
2014;3549508;4995;5243;95,3
2014;3549607;2363;2533;93,3
2014;3549706;13380;14573;91,8
2014;3549805;59987;84965;70,6
2014;3549904;133150;148724;89,5
2014;3549953;6246;6426;97,2
2014;3550001;5442;5880;92,6
2014;3550100;10823;12503;86,6
2014;3550209;8616;9761;88,3
2014;3550308;2382996;2602428;91,6
2014;3550407;9720;10305;94,3
2014;3550506;3664;4169;87,9
2014;3550605;15644;18112;86,4
2014;3550704;20068;21345;94
2014;3550803;4170;5005;83,3
2014;3550902;3717;4153;89,5
2014;3551009;73862;80236;92,1
2014;3551108;4472;4764;93,9
2014;3551207;1984;2177;91,1
2014;3551306;1137;1708;66,6
2014;3551405;4002;4104;97,5
2014;3551504;11925;12835;92,9
2014;3551603;5555;5972;93
2014;3551702;24563;29934;82,1
2014;3551801;8116;9063;89,6
2014;3551900;4542;4955;91,7
2014;3552007;3404;3524;96,6
2014;3552106;9871;10488;94,1
2014;3552205;105758;113954;92,8
2014;3552304;2547;3986;63,9
2014;3552403;60470;76792;78,7
2014;3552502;83646;89666;93,3
2014;3552551;2064;2651;77,9
2014;3552601;4587;4901;93,6
2014;3552700;5340;5476;97,5
2014;3552809;69427;77188;89,9
2014;3552908;2796;2962;94,4
2014;3553005;2766;3193;86,6
2014;3553104;3148;3457;91,1
2014;3553203;2246;2475;90,7
2014;3553302;5659;6794;83,3
2014;3553401;8354;8771;95,2
2014;3553500;4771;5167;92,3
2014;3553609;4288;4498;95,3
2014;3553658;925;1025;90,2
2014;3553708;17500;20051;87,3
2014;3553807;9437;11434;82,5
2014;3553856;3235;3354;96,5
2014;3553906;3646;4083;89,3
2014;3553955;4683;5797;80,8
2014;3554003;31541;33938;92,9
2014;3554102;50414;55105;91,5
2014;3554201;2930;3068;95,5
2014;3554300;10599;11678;90,8
2014;3554409;2770;3313;83,6
2014;3554508;8133;9337;87,1
2014;3554607;1401;1697;82,6
2014;3554656;1287;1415;91
2014;3554706;2729;3093;88,2
2014;3554755;472;521;90,6
2014;3554805;11933;12383;96,4
2014;3554904;2220;2721;81,6
2014;3554953;2482;2613;95
2014;3555000;20157;27097;74,4
2014;3555109;4666;6341;73,6
2014;3555208;822;1209;68
2014;3555307;392;730;53,7
2014;3555356;1869;2159;86,6
2014;3555406;33430;34437;97,1
2014;3555505;2344;2517;93,1
2014;3555604;3529;4387;80,4
2014;3555703;587;703;83,5
2014;3555802;3569;4047;88,2
2014;3555901;689;754;91,4
2014;3556008;3260;3689;88,4
2014;3556107;4221;4623;91,3
2014;3556206;11270;13284;84,8
2014;3556305;7344;10195;72
2014;3556354;3214;3451;93,1
2014;3556404;11495;13287;86,5
2014;3556453;12121;12588;96,3
2014;3556503;19858;21705;91,5
2014;3556602;4144;4639;89,3
2014;3556701;6318;8171;77,3
2014;3556800;5434;6322;86
2014;3556909;1213;1408;86,2
2014;3556958;798;1137;70,2
2014;3557006;22468;24510;91,7
2014;3557105;24802;33924;73,1
2014;3557154;636;854;74,5
2014;3557204;4508;5186;86,9
2014;3557303;2680;2898;92,5
2013;3500105;8027;9360;85,8
2013;3500204;1496;1763;84,9
2013;3500303;13641;15340;88,9
2013;3500402;2012;2173;92,6
2013;3500501;4217;4681;90,1
2013;3500550;2006;2044;98,1
2013;3500600;281;291;96,6
2013;3500709;7721;9012;85,7
2013;3500758;1709;1825;93,6
2013;3500808;1531;1784;85,8
2013;3500907;1485;1741;85,3
2013;3501004;6144;6592;93,2
2013;3501103;1182;1396;84,7
2013;3501152;4000;4387;91,2
2013;3501202;1485;1968;75,5
2013;3501301;10771;11453;94
2013;3501400;2054;2190;93,8
2013;3501509;1426;1518;93,9
2013;3501608;16341;19475;83,9
2013;3501707;7507;8128;92,4
2013;3501806;3374;3803;88,7
2013;3501905;10201;11095;91,9
2013;3502002;1397;1471;95
2013;3502101;18732;21559;86,9
2013;3502200;9658;10223;94,5
2013;3502309;2454;2554;96,1
2013;3502408;1706;1834;93
2013;3502507;10035;10271;97,7
2013;3502606;2566;2858;89,8
2013;3502705;15176;16412;92,5
2013;3502754;6457;6799;95
2013;3502804;45538;60782;74,9
2013;3502903;5657;6085;93
2013;3503000;1486;1568;94,8
2013;3503109;3249;3421;95
2013;3503158;1573;1800;87,4
2013;3503208;37786;40203;94
2013;3503307;26316;28696;91,7
2013;3503356;1543;1647;93,7
2013;3503406;2898;3336;86,9
2013;3503505;2327;2481;93,8
2013;3503604;2670;2914;91,6
2013;3503703;1799;2224;80,9
2013;3503802;11360;12360;91,9
2013;3503901;26690;28343;94,2
2013;3503950;860;987;87,1
2013;3504008;21805;24425;89,3
2013;3504107;26184;28122;93,1
2013;3504206;2862;3265;87,7
2013;3504305;2538;2739;92,7
2013;3504404;4369;4514;96,8
2013;3504503;22551;25615;88
2013;3504602;3664;4577;80,1
2013;3504701;636;692;91,9
2013;3504800;1758;2407;73
2013;3504909;5768;6191;93,2
2013;3505005;1706;1837;92,9
2013;3505104;3265;3586;91
2013;3505203;4768;5024;94,9
2013;3505302;6721;7734;86,9
2013;3505351;4346;4397;98,8
2013;3505401;5486;6036;90,9
2013;3505500;28694;32535;88,2
2013;3505609;11189;11831;94,6
2013;3505708;69148;73558;94
2013;3505807;5984;6658;89,9
2013;3505906;11636;13435;86,6
2013;3506003;81018;99888;81,1
2013;3506102;24021;26895;89,3
2013;3506201;1321;1446;91,4
2013;3506300;4529;5242;86,4
2013;3506359;14538;16509;88,1
2013;3506409;1935;2217;87,3
2013;3506508;11299;13900;81,3
2013;3506607;11508;12337;93,3
2013;3506706;5671;5863;96,7
2013;3506805;3333;3819;87,3
2013;3506904;3307;3650;90,6
2013;3507001;8607;9411;91,5
2013;3507100;6639;6943;95,6
2013;3507159;3234;3488;92,7
2013;3507209;405;432;93,8
2013;3507308;1573;1633;96,3
2013;3507407;6803;7346;92,6
2013;3507456;966;1141;84,7
2013;3507506;25946;30560;84,9
2013;3507605;37153;39115;95
2013;3507704;2223;2739;81,2
2013;3507753;1785;1895;94,2
2013;3507803;5342;6475;82,5
2013;3507902;6106;7088;86,1
2013;3508009;10453;10700;97,7
2013;3508108;7157;7755;92,3
2013;3508207;1189;1501;79,2
2013;3508306;2190;2858;76,6
2013;3508405;7467;8557;87,3
2013;3508504;20638;23600;87,4
2013;3508603;10999;11194;98,3
2013;3508702;8013;8377;95,7
2013;3508801;5247;5819;90,2
2013;3508900;1692;1968;86
2013;3509007;13813;15578;88,7
2013;3509106;2657;2754;96,5
2013;3509205;28387;29522;96,2
2013;3509254;15761;16885;93,3
2013;3509304;3930;4357;90,2
2013;3509403;7477;7810;95,7
2013;3509452;2973;3200;92,9
2013;3509502;210462;233282;90,2
2013;3509601;15314;16459;93
2013;3509700;14725;15718;93,7
2013;3509809;2151;2245;95,8
2013;3509908;6044;6429;94
2013;3509957;2898;2988;97
2013;3510005;10100;10994;91,9
2013;3510104;1060;1301;81,5
2013;3510153;2977;3223;92,4
2013;3510203;24504;25865;94,7
2013;3510302;4959;5225;94,9
2013;3510401;11526;12020;95,9
2013;3510500;26764;29988;89,2
2013;3510609;94868;104531;90,8
2013;3510708;4335;5258;82,4
2013;3510807;7784;8512;91,4
2013;3510906;1198;1367;87,6
2013;3511003;5777;6258;92,3
2013;3511102;19202;23137;83
2013;3511201;1647;1871;88
2013;3511300;1525;2399;63,6
2013;3511409;6623;7026;94,3
2013;3511508;6675;7824;85,3
2013;3511607;5066;5427;93,3
2013;3511706;4676;5498;85
2013;3511904;2559;2883;88,8
2013;3512001;6197;6780;91,4
2013;3512100;3116;3455;90,2
2013;3512209;11183;12114;92,3
2013;3512308;6112;6481;94,3
2013;3512407;2739;3427;79,9
2013;3512506;2108;2572;82
2013;3512605;3344;3632;92,1
2013;3512704;1349;1428;94,5
2013;3512803;12458;14750;84,5
2013;3512902;2886;3142;91,9
2013;3513009;34412;37472;91,8
2013;3513108;9718;10754;90,4
2013;3513207;3336;3630;91,9
2013;3513306;784;843;93
2013;3513405;22180;23530;94,3
2013;3513504;24046;25952;92,7
2013;3513603;14697;15207;96,6
2013;3513702;5639;6434;87,6
2013;3513801;114230;119693;95,4
2013;3513850;787;799;98,5
2013;3513900;3974;4267;93,1
2013;3514007;3857;4017;96
2013;3514106;8516;9110;93,5
2013;3514205;1050;1366;76,9
2013;3514304;2701;2863;94,3
2013;3514403;13269;14606;90,8
2013;3514502;4950;5239;94,5
2013;3514601;2394;2666;89,8
2013;3514700;3181;3404;93,4
2013;3514809;9471;9920;95,5
2013;3514908;6408;6859;93,4
2013;3514924;802;1020;78,6
2013;3514957;474;544;87,1
2013;3515004;61923;66178;93,6
2013;3515103;23212;25025;92,8
2013;3515129;1132;1231;92
2013;3515152;5877;6583;89,3
2013;3515186;4973;5680;87,6
2013;3515194;2366;2603;90,9
2013;3515202;1399;2301;60,8
2013;3515301;1325;1489;89
2013;3515350;6235;6971;89,4
2013;3515400;6477;6911;93,7
2013;3515509;15281;17872;85,5
2013;3515608;1287;1430;90
2013;3515657;770;816;94,4
2013;3515707;38007;41376;91,9
2013;3515806;911;1137;80,1
2013;3515905;1151;1302;88,4
2013;3516002;5230;5534;94,5
2013;3516101;1681;1855;90,6
2013;3516200;65284;74258;87,9
2013;3516309;48961;50970;96,1
2013;3516408;24970;27469;90,9
2013;3516507;799;1128;70,8
2013;3516606;2348;2793;84,1
2013;3516705;12108;13485;89,8
2013;3516804;1479;1958;75,5
2013;3516853;1206;1365;88,4
2013;3516903;3379;4044;83,6
2013;3517000;4234;4487;94,4
2013;3517109;2237;2547;87,8
2013;3517208;4311;5365;80,4
2013;3517307;3124;3371;92,7
2013;3517406;11983;13367;89,6
2013;3517505;4607;5043;91,4
2013;3517604;11428;12425;92
2013;3517703;6884;7442;92,5
2013;3517802;3518;4687;75,1
2013;3517901;3198;3434;93,1
2013;3518008;752;845;89
2013;3518107;3632;3716;97,7
2013;3518206;6217;7586;82
2013;3518305;12656;13552;93,4
2013;3518404;29355;31430;93,4
2013;3518503;3909;4304;90,8
2013;3518602;11275;11811;95,5
2013;3518701;106127;111014;95,6
2013;3518800;341453;370284;92,2
2013;3518859;2300;2411;95,4
2013;3518909;2089;2478;84,3
2013;3519006;4221;4547;92,8
2013;3519055;1280;1374;93,2
2013;3519071;43817;47461;92,3
2013;3519105;3605;3786;95,2
2013;3519204;3445;3541;97,3
2013;3519253;2750;2855;96,3
2013;3519303;10347;10889;95
2013;3519402;3018;3146;95,9
2013;3519501;3170;3919;80,9
2013;3519600;11610;12711;91,3
2013;3519709;25382;26847;94,5
2013;3519808;2696;3000;89,9
2013;3519907;4062;4667;87
2013;3520004;7724;8176;94,5
2013;3520103;7400;7920;93,4
2013;3520202;4624;4942;93,6
2013;3520301;13907;14411;96,5
2013;3520400;5788;6478;89,3
2013;3520426;5520;6697;82,4
2013;3520442;3993;4748;84,1
2013;3520509;21474;26502;81
2013;3520608;2288;2434;94
2013;3520707;1920;2015;95,3
2013;3520806;1538;1680;91,5
2013;3520905;4958;5584;88,8
2013;3521002;5862;6260;93,6
2013;3521101;1511;1642;92
2013;3521150;1132;1254;90,3
2013;3521200;2753;2934;93,8
2013;3521309;4316;5100;84,6
2013;3521408;3910;4635;84,4
2013;3521507;1650;1852;89,1
2013;3521606;3411;3559;95,8
2013;3521705;9434;9911;95,2
2013;3521804;9606;10448;91,9
2013;3521903;3168;3340;94,9
2013;3522000;1327;1481;89,6
2013;3522109;39736;44391;89,5
2013;3522158;1731;1820;95,1
2013;3522208;48462;50710;95,6
2013;3522307;44722;47783;93,6
2013;3522406;30865;32338;95,4
2013;3522505;68317;74034;92,3
2013;3522604;13508;16727;80,8
2013;3522653;2852;3051;93,5
2013;3522703;8074;8914;90,6
2013;3522802;7203;7813;92,2
2013;3522901;3867;4294;90,1
2013;3523008;2615;2891;90,5
2013;3523107;103246;108231;95,4
2013;3523206;17151;18548;92,5
2013;3523305;6979;7331;95,2
2013;3523404;17512;20117;87,1
2013;3523503;6169;6606;93,4
2013;3523602;3706;3981;93,1
2013;3523701;2888;3084;93,6
2013;3523800;3089;3318;93,1
2013;3523909;30792;35377;87
2013;3524006;7640;9732;78,5
2013;3524105;9567;11113;86,1
2013;3524204;3619;3783;95,7
2013;3524303;18784;20067;93,6
2013;3524402;45160;50668;89,1
2013;3524501;1543;1914;80,6
2013;3524600;8656;9159;94,5
2013;3524709;10170;14110;72,1
2013;3524808;13659;15486;88,2
2013;3524907;2380;2678;88,9
2013;3525003;27733;28666;96,7
2013;3525102;10600;11915;89
2013;3525201;8223;8790;93,5
2013;3525300;17145;20712;82,8
2013;3525409;1403;1619;86,7
2013;3525508;3239;3680;88
2013;3525607;1526;1711;89,2
2013;3525706;3870;4950;78,2
2013;3525805;2622;2835;92,5
2013;3525854;629;727;86,5
2013;3525904;42114;44968;93,7
2013;3526001;5875;6200;94,8
2013;3526100;11151;11832;94,2
2013;3526209;17502;17903;97,8
2013;3526308;2718;2848;95,4
2013;3526407;8616;9956;86,5
2013;3526506;2111;2551;82,8
2013;3526605;3358;3852;87,2
2013;3526704;24710;26738;92,4
2013;3526803;9898;11235;88,1
2013;3526902;64667;73730;87,7
2013;3527009;2104;2346;89,7
2013;3527108;12740;15641;81,5
2013;3527207;28907;30116;96
2013;3527256;935;1247;75
2013;3527306;8232;9218;89,3
2013;3527405;6185;6793;91
2013;3527504;1056;1216;86,8
2013;3527603;3227;3365;95,9
2013;3527702;2782;2901;95,9
2013;3527801;1908;2093;91,2
2013;3527900;1705;1927;88,5
2013;3528007;3617;4237;85,4
2013;3528106;2330;2795;83,4
2013;3528205;1550;1714;90,4
2013;3528304;1028;1238;83
2013;3528403;11510;12456;92,4
2013;3528502;30520;32752;93,2
2013;3528601;3305;3512;94,1
2013;3528700;2403;2834;84,8
2013;3528809;5846;6917;84,5
2013;3528858;1042;1082;96,3
2013;3528908;1888;2067;91,3
2013;3529005;49450;58631;84,3
2013;3529104;854;937;91,1
2013;3529203;9560;10572;90,4
2013;3529302;19374;22830;84,9
2013;3529401;84729;93770;90,4
2013;3529500;825;1025;80,5
2013;3529609;1358;1685;80,6
2013;3529658;909;1039;87,5
2013;3529708;8452;8952;94,4
2013;3529807;4059;4397;92,3
2013;3529906;11971;12460;96,1
2013;3530003;1218;1483;82,1
2013;3530102;7007;8476;82,7
2013;3530201;9687;12422;78
2013;3530300;13881;15329;90,6
2013;3530409;1855;2012;92,2
2013;3530508;17727;19491;90,9
2013;3530607;106799;110468;96,7
2013;3530706;25885;30192;85,7
2013;3530805;14601;16430;88,9
2013;3530904;1890;2023;93,4
2013;3531001;709;821;86,4
2013;3531100;23540;25098;93,8
2013;3531209;1447;1604;90,2
2013;3531308;8838;9467;93,4
2013;3531407;6378;7406;86,1
2013;3531506;5576;6242;89,3
2013;3531605;1642;1878;87,4
2013;3531704;1794;1881;95,4
2013;3531803;16174;17413;92,9
2013;3531902;10663;11826;90,2
2013;3532009;2869;3076;93,3
2013;3532058;1498;1746;85,8
2013;3532108;2470;2793;88,4
2013;3532157;1635;1807;90,5
2013;3532207;2631;2828;93
2013;3532306;2979;3125;95,3
2013;3532405;6885;7326;94
2013;3532504;3167;3538;89,5
2013;3532603;3204;3436;93,2
2013;3532702;1823;2001;91,1
2013;3532801;1746;1877;93
2013;3532827;5857;5951;98,4
2013;3532843;819;951;86,1
2013;3532868;311;439;70,8
2013;3532900;1511;1596;94,7
2013;3533007;5577;6042;92,3
2013;3533106;1056;1115;94,7
2013;3533205;1378;1505;91,6
2013;3533254;1601;1768;90,6
2013;3533304;1371;1550;88,5
2013;3533403;9421;10336;91,1
2013;3533502;9865;10587;93,2
2013;3533601;1350;1468;92
2013;3533700;2163;2344;92,3
2013;3533809;1330;1407;94,5
2013;3533908;11752;14682;80
2013;3534005;1710;1943;88
2013;3534104;1969;2140;92
2013;3534203;1599;2069;77,3
2013;3534302;6593;8695;75,8
2013;3534401;184675;199548;92,5
2013;3534500;1327;1415;93,8
2013;3534609;10520;11504;91,4
2013;3534708;30884;36180;85,4
2013;3534757;4020;5011;80,2
2013;3534807;4344;4627;93,9
2013;3534906;4160;4743;87,7
2013;3535002;3349;3505;95,5
2013;3535101;3890;4526;85,9
2013;3535200;3252;3586;90,7
2013;3535309;7869;8427;93,4
2013;3535408;5824;6102;95,4
2013;3535507;18429;19685;93,6
2013;3535606;6644;7357;90,3
2013;3535705;1407;1579;89,1
2013;3535804;7756;8042;96,4
2013;3535903;2126;2340;90,9
2013;3536000;5189;5478;94,7
2013;3536109;1953;2118;92,2
2013;3536208;7877;8315;94,7
2013;3536257;846;1044;81
2013;3536307;5048;5927;85,2
2013;3536406;4323;4603;93,9
2013;3536505;15887;20498;77,5
2013;3536570;1004;1077;93,2
2013;3536604;3041;3576;85
2013;3536703;14831;16157;91,8
2013;3536802;2317;2389;97
2013;3536901;1166;1449;80,5
2013;3537008;6965;7623;91,4
2013;3537107;6257;7053;88,7
2013;3537156;1306;1426;91,6
2013;3537206;6252;6669;93,7
2013;3537305;12083;14110;85,6
2013;3537404;6132;7117;86,2
2013;3537503;2172;2461;88,3
2013;3537602;21200;23511;90,2
2013;3537701;1738;2527;68,8
2013;3537800;19949;21130;94,4
2013;3537909;10541;11265;93,6
2013;3538006;41348;46998;88
2013;3538105;3721;4030;92,3
2013;3538204;4265;4364;97,7
2013;3538303;1843;2197;83,9
2013;3538501;5982;6199;96,5
2013;3538600;7530;8419;89,4
2013;3538709;62475;74626;83,7
2013;3538808;7324;7633;96
2013;3538907;5370;6356;84,5
2013;3539004;2952;3684;80,1
2013;3539103;7276;7582;96
2013;3539202;6427;7794;82,5
2013;3539301;12634;13713;92,1
2013;3539400;4544;4954;91,7
2013;3539509;11518;12066;95,5
2013;3539608;1661;1919;86,6
2013;3539707;1481;1569;94,4
2013;3539806;39318;42959;91,5
2013;3539905;1501;1631;92
2013;3540002;4521;5754;78,6
2013;3540101;1145;1217;94,1
2013;3540200;13631;14593;93,4
2013;3540259;2686;3106;86,5
2013;3540309;1409;1700;82,9
2013;3540408;1881;2181;86,2
2013;3540507;3018;3196;94,4
2013;3540606;13204;15169;87
2013;3540705;11193;12348;90,6
2013;3540754;8444;8631;97,8
2013;3540804;4950;5943;83,3
2013;3540853;798;861;92,7
2013;3540903;3452;3546;97,3
2013;3541000;54027;58393;92,5
2013;3541059;2508;2797;89,7
2013;3541109;2221;2454;90,5
2013;3541208;5836;6423;90,9
2013;3541307;14691;16093;91,3
2013;3541406;40305;54082;74,5
2013;3541505;11185;12815;87,3
2013;3541604;12371;13397;92,3
2013;3541653;1447;1535;94,3
2013;3541703;4621;5358;86,2
2013;3541802;1538;1583;97,2
2013;3541901;5057;5581;90,6
2013;3542008;3006;3386;88,8
2013;3542107;2799;3021;92,7
2013;3542206;9342;9954;93,9
2013;3542305;2567;2650;96,9
2013;3542404;4002;4553;87,9
2013;3542503;1588;1738;91,4
2013;3542602;27671;29158;94,9
2013;3542701;3921;4101;95,6
2013;3542800;2603;2704;96,3
2013;3542909;4488;4734;94,8
2013;3543006;13664;13869;98,5
2013;3543105;2241;2667;84
2013;3543204;2301;2553;90,1
2013;3543238;918;1025;89,6
2013;3543253;4299;4575;94
2013;3543303;23776;25291;94
2013;3543402;90880;99024;91,8
2013;3543501;3390;3528;96,1
2013;3543600;1304;1449;90
2013;3543709;3608;3904;92,4
2013;3543808;3608;4022;89,7
2013;3543907;31576;38171;82,7
2013;3544004;6955;7630;91,2
2013;3544103;18174;19841;91,6
2013;3544202;4393;5038;87,2
2013;3544251;9517;10333;92,1
2013;3544301;4399;4578;96,1
2013;3544400;1441;1645;87,6
2013;3544509;1060;1421;74,6
2013;3544608;2242;2404;93,3
2013;3544707;1205;1391;86,6
2013;3544806;2173;2318;93,7
2013;3544905;2148;2600;82,6
2013;3545001;8348;8767;95,2
2013;3545100;2186;2338;93,5
2013;3545159;1082;1242;87,1
2013;3545209;16983;19208;88,4
2013;3545308;9801;10161;96,5
2013;3545407;3975;4293;92,6
2013;3545506;1667;1838;90,7
2013;3545605;3684;4401;83,7
2013;3545704;1705;1971;86,5
